iyear,1,2,3,4,5,6,7,8,9,10,11,12
13.0,15.338254696236733,17.127288762829885,20.308852761720818,26.754592839926495,29.395627299058923,33.27855567427073,32.939783251693676,34.374656995808785,30.59261658246188,25.94566273331546,18.726687982219257,19.321271643050974
14.0,18.722140620445327,19.61711938520607,20.156658951433098,25.453666922186006,30.38720106609089,31.644883903118576,32.050651669567735,32.80068558869476,32.20099443534427,24.443455785350707,21.504383828883434,14.729749814074637
15.0,14.00123156811386,17.352929720100686,17.47881755440764,26.545400416162412,30.800282631203405,32.163780856876905,32.90535664970691,33.23595041211919,29.80321792970396,25.419137460941915,19.10152772633231,12.857731311366233
16.0,15.589489224331828,18.113063290281666,20.786282209997097,25.047004535761122,29.91087426112981,33.208123300089014,32.46789739802069,33.582849607428614,31.652027000428742,24.452894676902286,19.70361152038509,17.438110502146717
17.0,14.477475452902699,20.824798915297187,22.696506217282998,22.145436101371846,30.414926523133044,32.25223616955395,34.42320463919745,33.22486798042572,30.386190984216107,24.929330645533305,21.780697254892253,13.23830471178442
18.0,14.985141656543071,14.777989333796228,21.331765866603835,23.198604581009118,28.70115360285836,30.92463360195375,33.34011698516954,32.599209781295336,30.20239604369736,26.022610003070564,20.864608125507182,15.577971970412007
19.0,15.910364930196124,18.204343356137937,17.766975870980183,25.93080737418131,28.511958360929373,31.788247125087807,32.99228206656636,31.71379267027337,29.402282536608364,23.535400256813656,21.724095496202057,13.20301278554087
20.0,16.093471128151794,17.16491228431278,20.998858158833485,27.211818910022423,29.069012905207206,31.203581950614293,34.345959758813706,33.07353126969842,31.341119024956278,25.590967380361047,18.16243758926979,17.116794142078692
21.0,15.654777933113131,16.724432993058866,21.396585260231422,24.16786140196535,28.439044358424603,30.937233698889884,31.731325371060016,32.81227302402867,31.66444245563514,24.34120318964617,19.978415516815744,16.854659817944633
22.0,12.231353167448958,16.724511388484128,20.792765010101192,23.7014215750295,30.011096378762026,32.66162082536165,32.47922526663381,33.70174712719085,29.68734822132842,24.999636228137273,18.946389838170212,16.175748608984723
23.0,15.391911095084103,14.3476102524088,21.961532882266187,26.26169735121474,28.713685073987463,33.651391346272774,32.936857473166235,32.21032762808929,33.023776993733364,26.043222095029837,17.87038573998351,12.997372526581573
24.0,13.288136856368432,16.65913579986066,20.455937644070186,26.54026954079752,29.2493779161716,32.165302121748944,32.90225240684079,32.83202759031517,30.236107595637925,27.98540833663428,18.90039965858266,13.929080853481029
25.0,15.70056124986807,18.179430961267492,20.433427091612952,28.135722341635304,30.42529496117464,32.19204321859101,33.48246639694989,32.42783939627904,29.98322358695592,24.525940631669716,21.188032733015017,15.341576059167112
26.0,16.52075277454371,17.95978901692184,23.003696767471265,24.859055972711307,31.32331702648073,31.28446338733638,32.98259472935425,32.73313862910994,28.720056507924838,26.701359077448434,16.518183695712466,15.165717749435947
27.0,14.949807877350494,16.25945841678264,19.455930815970127,25.903962266239624,27.31964171656326,30.83604861767079,31.74543791317002,33.72579482649171,33.146028544546624,26.153006603896653,19.13331789039763,15.232878851919775
28.0,17.39012282747237,16.923810535141094,19.244558997974412,24.279297327565857,28.974789782126727,30.72663678200718,34.79619149972875,31.987761687294824,31.6346550262204,25.400374464581642,19.969953129386877,13.795303827532283
29.0,16.875328516494164,15.150261077656163,22.159232898754,25.802779056823983,27.250435781408562,31.572925988323423,32.6171615969669,32.65396234903463,31.224543854543292,24.864555266379725,19.206742255088834,15.745178627958463
30.0,11.017156668295103,20.82093425306163,19.405032661715488,27.34084235935688,26.966696226029637,30.9490155837848,32.87228281106893,33.10796770431359,29.613542944345692,26.780376387104873,19.367270685505225,17.680585795638198
31.0,13.14548048771508,14.187638443206568,24.576377667377525,26.04758810195491,29.919481168581644,32.030400670262686,32.54620423300641,33.002775034259386,29.893356847982343,24.542275808606572,18.475941921169888,17.089965305059795
32.0,12.773706981758451,16.000578213983115,20.79162150870516,24.17858909431807,28.95510122428702,31.598995541586515,32.664916620397285,33.03564269864685,32.18937741817938,25.319576568903077,19.633806939186304,15.603992906373414
33.0,12.433167633775486,14.352360462018334,22.099850470638696,24.77493419490889,27.795608185693958,31.948668254557933,32.82604971215633,30.54122372122515,30.179260267157883,25.23427423132566,20.68611501611468,17.536158665457833
34.0,13.190690701595859,15.169477530185343,20.273568765384123,28.022443818431046,28.499064433864458,31.06371802633735,32.124956824086006,32.52410210243526,30.16419869471675,24.488395473149414,19.03270931340956,16.440300064526713
35.0,14.904012210585968,19.527936882789437,20.926041791473736,26.533425452217134,27.775075992583815,31.712977281649362,32.65061492960833,32.00427252448852,28.832382322458578,23.342280162883725,18.45508197611504,15.303012243261369
36.0,10.433558461880246,17.353030435054688,22.537798704906308,25.490456416696638,29.538761858362694,33.38739098432019,33.08611315518418,32.28239883373881,30.78313593273804,25.512491675157754,20.463075486741996,13.69505724054161
37.0,14.942596750071706,16.338911198742757,23.743734599202153,26.509262942726913,30.06769198678075,32.147384754895,34.513945176765795,32.896735008152966,29.60655364212925,24.581074259161102,19.261522447152405,16.608499133553536
38.0,16.143043363306813,18.95343560525668,18.228319043612114,27.95167448681838,29.896194526058792,31.166233524665746,32.299482350729946,33.71496773441718,29.974496173160762,25.19289649358456,20.57697331494633,16.49762237444121
39.0,15.554203125065275,18.674474211322583,21.699946740280105,26.532704567247986,30.133213093182267,31.360644007948807,33.85859477769454,32.77565199637038,29.49856919702646,26.586726035935026,19.70637391935711,16.113856211519142
40.0,17.69455260805573,16.661507327642447,19.751633648140608,23.223661048376403,28.23691181500082,34.13868564055254,31.590260404675483,33.02229661646334,29.907707986436098,26.179670051598283,19.566580211694834,16.90415114421993
41.0,15.94110513347671,17.89178917031334,22.034273015448296,26.611046240359375,27.62417844512505,30.97214629179144,33.705944059183985,33.528106952326446,29.49637911334793,25.49259254009039,18.943725892666162,19.579656096555304
42.0,12.936170489792019,14.641469407691051,23.601809578393294,24.15083183554731,28.78988506443407,32.592148337279326,33.84894598308045,33.28860093328279,29.97109416856209,25.322635390766845,20.087999745563515,15.430311092153342
43.0,15.135447305705942,17.096868309437607,20.776899875850514,25.332765450666262,30.711677556129768,31.309113847962806,33.22132793754019,32.693019366494816,31.17794265388291,24.619578854988816,18.644988233859987,15.72252427718996
44.0,13.550915631296268,11.197917814402317,19.86263222562837,25.66317542143402,28.857498775931276,31.222129838385236,33.4758276357939,32.56024394703207,31.039557664842402,23.67429343436212,18.615974784707337,18.61705594207912
45.0,15.956497266217642,16.425196072188644,22.340408095732982,24.173962006972776,30.310679627091766,32.286714918867055,34.364631335189905,32.242566139788245,28.916306212818444,25.567517702572214,19.365323246555548,14.512357938488098
46.0,15.148149789854644,18.044040796585822,19.896386339071103,27.010674809336578,29.185451779464216,29.809971395769114,32.22997490400102,33.864532663609666,31.678325251252627,24.936610087797288,20.525085176052094,15.750840693900406
